,ts_code,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
4421,605218.SH,605218,伟时电子,江苏,元器件,伟时电子股份有限公司,"Ways Electron Co.,Ltd.",wsdz,主板,SSE,CNY,L,20200928,,N
4422,605222.SH,605222,起帆电缆,上海,电气设备,上海起帆电缆股份有限公司,"Shanghai Qifan Cable Co., Ltd",qfdl,主板,SSE,CNY,L,20200731,,H
4423,605228.SH,605228,神通科技,浙江,汽车配件,神通科技集团股份有限公司,"Shentong Technology Group Co.,Ltd",stkj,主板,SSE,CNY,L,20210120,,N
4424,605255.SH,605255,天普股份,浙江,汽车配件,宁波市天普橡胶科技股份有限公司,"Ningbo TIP Rubber Technology Co., Ltd.",tpgf,主板,SSE,CNY,L,20200825,,N
4425,605258.SH,605258,协和电子,江苏,元器件,江苏协和电子股份有限公司,"Jiangsu Xiehe Electronic Co.,Ltd.",xhdz,主板,SSE,CNY,L,20201203,,N
4426,605259.SH,605259,绿田机械,浙江,农用机械,绿田机械股份有限公司,"Lutian Machinery Co., Ltd.",ltjx,主板,SSE,CNY,L,20210615,,N
4427,605266.SH,605266,健之佳,云南,医药商业,健之佳医药连锁集团股份有限公司,"Yunnan Jianzhijia Health-Chain Co., Ltd.",jzj,主板,SSE,CNY,L,20201201,,H
4428,605268.SH,605268,王力安防,浙江,家居用品,王力安防科技股份有限公司,"Wangli Security & Surveillance Product Co., Ltd",wlaf,主板,SSE,CNY,L,20210224,,N
4429,605277.SH,605277,新亚电子,浙江,元器件,新亚电子股份有限公司,"Xinya Electronic Co., Ltd.",xydz,主板,SSE,CNY,L,20210106,,N
4430,605286.SH,605286,同力日升,江苏,运输设备,江苏同力日升机械股份有限公司,"Jiangsu Tongli Risheng Machinery Co., Ltd.",tlrs,主板,SSE,CNY,L,20210322,,H
4431,605287.SH,605287,德才股份,山东,装修装饰,德才装饰股份有限公司,"Decai Decoration Co.,Ltd",dcgf,主板,SSE,CNY,L,20210706,,N
4432,605288.SH,605288,凯迪股份,江苏,电气设备,常州市凯迪电器股份有限公司,Changzhou Kaidi Electrical Inc.,kdgf,主板,SSE,CNY,L,20200601,,N
4433,605289.SH,605289,罗曼股份,上海,建筑工程,上海罗曼照明科技股份有限公司,Shanghai Luoman Lighting Technologies Inc.,lmgf,主板,SSE,CNY,L,20210426,,N
4434,605296.SH,605296,神农集团,云南,农业综合,云南神农农业产业集团股份有限公司,"Yunnan Shennong Agricultural Industry Group Co.,Ltd.",snjt,主板,SSE,CNY,L,20210528,,H
4435,605298.SH,605298,必得科技,江苏,运输设备,江苏必得科技股份有限公司,"Jiangsu Bide Science and Technology Co., Ltd.",bdkj,主板,SSE,CNY,L,20210301,,N
4436,605299.SH,605299,舒华体育,福建,文教休闲,舒华体育股份有限公司,"Shuhua Sports Co., Ltd.",shty,主板,SSE,CNY,L,20201215,,N
4437,605300.SH,605300,佳禾食品,江苏,乳制品,佳禾食品工业股份有限公司,"Jiahe Foods Industry Co., Ltd.",jhsp,主板,SSE,CNY,L,20210430,,H
4438,605303.SH,605303,园林股份,浙江,建筑工程,杭州市园林绿化股份有限公司,"Hangzhou Landscaping Co.,Ltd.",ylgf,主板,SSE,CNY,L,20210301,,N
4439,605305.SH,605305,中际联合,北京,专用机械,中际联合(北京)科技股份有限公司,"Ficont Industry(Beijing) Co., Ltd.",zjlh,主板,SSE,CNY,L,20210506,,H
4440,605318.SH,605318,法狮龙,浙江,其他建材,法狮龙家居建材股份有限公司,Fsilon Furnishing and Construction Materials Corporation,fsl,主板,SSE,CNY,L,20200803,,N
4441,605319.SH,605319,无锡振华,江苏,汽车配件,无锡市振华汽车部件股份有限公司,"Wuxi Zhenhua Auto Parts Co., Ltd.",wxzh,主板,SSE,CNY,L,20210607,,N
4442,605333.SH,605333,沪光股份,江苏,汽车配件,昆山沪光汽车电器股份有限公司,"Kunshan Huguang Auto Harness Co., Ltd.",hggf,主板,SSE,CNY,L,20200818,,H
4443,605336.SH,605336,帅丰电器,浙江,家用电器,浙江帅丰电器股份有限公司,"Zhejiang Sanfer Electric Co., Ltd.",sfdq,主板,SSE,CNY,L,20201019,,N
4444,605337.SH,605337,李子园,浙江,乳制品,浙江李子园食品股份有限公司,"Zhe Jiang Li Zi Yuan Food Co.,Ltd.",lzy,主板,SSE,CNY,L,20210208,,H
4445,605338.SH,605338,巴比食品,上海,食品,中饮巴比食品股份有限公司,"Zhongyin Babi Food Co.,Ltd.",bbsp,主板,SSE,CNY,L,20201012,,H
4446,605339.SH,605339,南侨食品,上海,食品,南侨食品集团(上海)股份有限公司,"Namchow Food Group( Shanghai) Co., Ltd.",nqsp,主板,SSE,CNY,L,20210518,,N
4447,605358.SH,605358,立昂微,浙江,半导体,杭州立昂微电子股份有限公司,"Hangzhou Lion Microelectronics Co.,Ltd",law,主板,SSE,CNY,L,20200911,,H
4448,605365.SH,605365,立达信,福建,家用电器,立达信物联科技股份有限公司,Leedarson Iot Technology Inc.,ldx,主板,SSE,CNY,L,20210720,,N
4449,605366.SH,605366,宏柏新材,江西,化工原料,江西宏柏新材料股份有限公司,"Jiangxi Hungpai New Material Co., Ltd.",hbxc,主板,SSE,CNY,L,20200812,,H
4450,605368.SH,605368,蓝天燃气,河南,供气供热,河南蓝天燃气股份有限公司,"Henan Lantian Gas Co.,Ltd.",ltrq,主板,SSE,CNY,L,20210129,,H
4451,605369.SH,605369,拱东医疗,浙江,医疗保健,浙江拱东医疗器械股份有限公司,"Zhejiang Gongdong Medical Technology Co.,Ltd.",gdyl,主板,SSE,CNY,L,20200916,,H
4452,605376.SH,605376,博迁新材,江苏,小金属,江苏博迁新材料股份有限公司,"Jiangsu Boqian New Materials Stock Co., Ltd.",bqxc,主板,SSE,CNY,L,20201208,,H
4453,605377.SH,605377,华旺科技,浙江,造纸,杭州华旺新材料科技股份有限公司,"Hangzhou Huawang New Material Technology Co.,Ltd.",hwkj,主板,SSE,CNY,L,20201228,,H
4454,605378.SH,605378,野马电池,浙江,电气设备,浙江野马电池股份有限公司,"Zhejiang Mustang Battery Co., Ltd.",ymdc,主板,SSE,CNY,L,20210412,,N
4455,605388.SH,605388,均瑶健康,湖北,乳制品,湖北均瑶大健康饮品股份有限公司,"Juneyao Grand Healthy Drinks Co.,Ltd.",jyjk,主板,SSE,CNY,L,20200818,,H
4456,605389.SH,605389,长龄液压,江苏,机械基件,江苏长龄液压股份有限公司,"Jiangsu Changling Hydraulic Co.,Ltd",clyy,主板,SSE,CNY,L,20210322,,N
4457,605398.SH,605398,新炬网络,上海,软件服务,上海新炬网络信息技术股份有限公司,"Shanghai New Centurion Network Information Technology Co., Ltd.",xjwl,主板,SSE,CNY,L,20210121,,N
4458,605399.SH,605399,晨光新材,江西,化工原料,江西晨光新材料股份有限公司,Jiang Xi Chenguang New Materials Company Limited,cgxc,主板,SSE,CNY,L,20200804,,H
4459,605488.SH,605488,福莱新材,浙江,塑料,浙江福莱新材料股份有限公司,"Zhejiang Fulai New Material Co., Ltd.",flxc,主板,SSE,CNY,L,20210513,,N
4460,605499.SH,605499,东鹏饮料,深圳,软饮料,东鹏饮料(集团)股份有限公司,"Eastroc Beverage (Group) Co.,Ltd.",dpyl,主板,SSE,CNY,L,20210527,,H
4461,605500.SH,605500,森林包装,浙江,造纸,森林包装集团股份有限公司,"Forest Packaging Group Co.,Ltd.",slbz,主板,SSE,CNY,L,20201222,,N
4462,605507.SH,605507,国邦医药,浙江,化学制药,国邦医药集团股份有限公司,Guobang Pharma Ltd.,gbyy,主板,SSE,CNY,L,20210802,,H
4463,605555.SH,605555,德昌股份,浙江,家用电器,宁波德昌电机股份有限公司,"Ningbo Dechang Electrical Machinery Made Co., Ltd.",dcgf,主板,SSE,CNY,L,20211021,,H
4464,605566.SH,605566,福莱蒽特,浙江,染料涂料,杭州福莱蒽特股份有限公司,"Hangzhou Flariant Co., Ltd",flet,主板,SSE,CNY,L,20211025,,N
4465,605567.SH,605567,春雪食品,山东,食品,春雪食品集团股份有限公司,"Springsnow Food Group Co., Ltd.",cxsp,主板,SSE,CNY,L,20211013,,N
4466,605577.SH,605577,龙版传媒,黑龙江,出版业,黑龙江出版传媒股份有限公司,"Heilongjiang Publishing&Media Holdings Co., Ltd",lbcm,主板,SSE,CNY,L,20210824,,N
4467,605580.SH,605580,恒盛能源,浙江,供气供热,恒盛能源股份有限公司,"Hengsheng Energy Co.,Ltd.",hsny,主板,SSE,CNY,L,20210819,,N
4468,605588.SH,605588,冠石科技,江苏,半导体,南京冠石科技股份有限公司,"Keystone Technology Co.,Ltd.",gskj,主板,SSE,CNY,L,20210812,,N
4469,605589.SH,605589,圣泉集团,山东,化工原料,济南圣泉集团股份有限公司,"Jinan Shengquan Group Share Holding Co.,Ltd.",sqjt,主板,SSE,CNY,L,20210810,,H
4470,605598.SH,605598,上海港湾,上海,建筑工程,上海港湾基础建设(集团)股份有限公司,"Shanghai Geoharbour Construction Group Co., Ltd.",shgw,主板,SSE,CNY,L,20210917,,N
4471,605599.SH,605599,菜百股份,北京,黄金,北京菜市口百货股份有限公司,"Beijing Caishikou Department Store Co.,Ltd.",cbgf,主板,SSE,CNY,L,20210909,,N
4472,688001.SH,688001,华兴源创,江苏,专用机械,苏州华兴源创科技股份有限公司,"Suzhou HYC Technology Co.,Ltd",hxyc,科创板,SSE,CNY,L,20190722,,H
4473,688002.SH,688002,睿创微纳,山东,通信设备,烟台睿创微纳技术股份有限公司,"Raytron Technology Co.,Ltd",rcwn,科创板,SSE,CNY,L,20190722,,H
4474,688003.SH,688003,天准科技,江苏,专用机械,苏州天准科技股份有限公司,"Suzhou Tztek Technology Co.,Ltd.",tzkj,科创板,SSE,CNY,L,20190722,,H
4475,688004.SH,688004,博汇科技,北京,软件服务,北京市博汇科技股份有限公司,"Beijing Bohui Science & Technology Co.,Ltd.",bhkj,科创板,SSE,CNY,L,20200612,,N
4476,688005.SH,688005,容百科技,浙江,电气设备,宁波容百新能源科技股份有限公司,"Ningbo Ronbay New Energy Technology Co.,Ltd.",rbkj,科创板,SSE,CNY,L,20190722,,H
4477,688006.SH,688006,杭可科技,浙江,电气设备,浙江杭可科技股份有限公司,Zhejiang Hangke Technology Incorporated Company,hkkj,科创板,SSE,CNY,L,20190722,,H
4478,688007.SH,688007,光峰科技,深圳,元器件,深圳光峰科技股份有限公司,Appotronics Corporation Limited,gfkj,科创板,SSE,CNY,L,20190722,,H
4479,688008.SH,688008,澜起科技,上海,半导体,澜起科技股份有限公司,"Montage Technology Co.,Ltd.",lqkj,科创板,SSE,CNY,L,20190722,,H
4480,688009.SH,688009,中国通号,北京,运输设备,中国铁路通信信号股份有限公司,China Railway Signal & Communication Corporation Limited,zgth,科创板,SSE,CNY,L,20190722,,H
4481,688010.SH,688010,福光股份,福建,元器件,福建福光股份有限公司,"Fujian Forecam Optics Co.,Ltd.",fggf,科创板,SSE,CNY,L,20190722,,N
4482,688011.SH,688011,新光光电,黑龙江,元器件,哈尔滨新光光电科技股份有限公司,"Harbin Xinguang Optic-Electronics Technology Co.,Ltd.",xggd,科创板,SSE,CNY,L,20190722,,N
4483,688012.SH,688012,中微公司,上海,半导体,中微半导体设备(上海)股份有限公司,Advanced Micro-Fabrication Equipment Inc. China,zwgs,科创板,SSE,CNY,L,20190722,,H
4484,688013.SH,688013,天臣医疗,江苏,医疗保健,天臣国际医疗科技股份有限公司,"Touchstone International Medical Science Co., Ltd.",tcyl,科创板,SSE,CNY,L,20200928,,N
4485,688015.SH,688015,交控科技,北京,运输设备,交控科技股份有限公司,"Traffic Control Technology Co., Ltd.",jkkj,科创板,SSE,CNY,L,20190722,,N
4486,688016.SH,688016,心脉医疗,上海,医疗保健,上海微创心脉医疗科技(集团)股份有限公司,"Shanghai Microport Endovascular Medtech(Group) Co.,Ltd.",xmyl,科创板,SSE,CNY,L,20190722,,H
4487,688017.SH,688017,绿的谐波,江苏,机械基件,苏州绿的谐波传动科技股份有限公司,"Leader Harmonious Drive Systems Co., Ltd.",ldxb,科创板,SSE,CNY,L,20200828,,H
4488,688018.SH,688018,乐鑫科技,上海,半导体,乐鑫信息科技(上海)股份有限公司,"Espressif Systems (Shanghai) Co., Ltd.",lxkj,科创板,SSE,CNY,L,20190722,,H
4489,688019.SH,688019,安集科技,上海,半导体,安集微电子科技(上海)股份有限公司,"Anji Microelectronics Technology (Shanghai) Co., Ltd.",ajkj,科创板,SSE,CNY,L,20190722,,H
4490,688020.SH,688020,方邦股份,广东,元器件,广州方邦电子股份有限公司,"Guangzhou Fangbang Electronics Co.,Ltd",fbgf,科创板,SSE,CNY,L,20190722,,N
4491,688021.SH,688021,奥福环保,山东,环境保护,山东奥福环保科技股份有限公司,"Aofu Environmental Technology Co., Ltd.",afhb,科创板,SSE,CNY,L,20191106,,N
4492,688022.SH,688022,瀚川智能,江苏,专用机械,苏州瀚川智能科技股份有限公司,"Suzhou Harmontronics Automation Technology Co.,Ltd",hczn,科创板,SSE,CNY,L,20190722,,H
4493,688023.SH,688023,安恒信息,浙江,软件服务,杭州安恒信息技术股份有限公司,"DBAPPSecurity Co., Ltd.",ahxx,科创板,SSE,CNY,L,20191105,,H
4494,688025.SH,688025,杰普特,深圳,专用机械,深圳市杰普特光电股份有限公司,"Shenzhen JPT Opto-Electronics Co., Ltd.",jpt,科创板,SSE,CNY,L,20191031,,N
4495,688026.SH,688026,洁特生物,广东,医疗保健,广州洁特生物过滤股份有限公司,"Guangzhou Jet Biofiltration Co.,Ltd",jtsw,科创板,SSE,CNY,L,20200122,,H
4496,688027.SH,688027,国盾量子,安徽,通信设备,科大国盾量子技术股份有限公司,"Quantumctek Co., Ltd.",gdlz,科创板,SSE,CNY,L,20200709,,H
4497,688028.SH,688028,沃尔德,北京,机械基件,北京沃尔德金刚石工具股份有限公司,"Beijing Worldia Diamond Tools Co.,Ltd.",wed,科创板,SSE,CNY,L,20190722,,N
4498,688029.SH,688029,南微医学,江苏,医疗保健,南微医学科技股份有限公司,"Micro-Tech (Nanjing) Co.,Ltd",nwyx,科创板,SSE,CNY,L,20190722,,H
4499,688030.SH,688030,山石网科,江苏,软件服务,山石网科通信技术股份有限公司,"Hillstone Networks Co., Ltd.",sswk,科创板,SSE,CNY,L,20190930,,N
4500,688031.SH,688031,星环科技-U,上海,软件服务,星环信息科技(上海)股份有限公司,"Transwarp Technology(Shanghai)Co.,Ltd.",xhkj,科创板,SSE,CNY,L,20221018,,N
4501,688032.SH,688032,禾迈股份,浙江,电气设备,杭州禾迈电力电子股份有限公司,Hoymiles Power Electronics Inc.,hmgf,科创板,SSE,CNY,L,20211220,,H
4502,688033.SH,688033,天宜上佳,北京,运输设备,北京天宜上佳高新材料股份有限公司,"Beijing Tianyishangjia New Material Corp., Ltd.",tysj,科创板,SSE,CNY,L,20190722,,H
4503,688035.SH,688035,德邦科技,山东,半导体,烟台德邦科技股份有限公司,"Darbond Technology Co., Ltd",dbkj,科创板,SSE,CNY,L,20220919,,N
4504,688036.SH,688036,传音控股,深圳,通信设备,深圳传音控股股份有限公司,"Shenzhen Transsion Holdings Co., Ltd.",cykg,科创板,SSE,CNY,L,20190930,,H
4505,688037.SH,688037,芯源微,辽宁,半导体,沈阳芯源微电子设备股份有限公司,"Kingsemi Co.,Ltd.",xyw,科创板,SSE,CNY,L,20191216,,H
4506,688038.SH,688038,中科通达,湖北,软件服务,武汉中科通达高新技术股份有限公司,"Wuhan Citms Technology Co.,Ltd",zktd,科创板,SSE,CNY,L,20210713,,N
4507,688039.SH,688039,当虹科技,浙江,软件服务,杭州当虹科技股份有限公司,"Hangzhou Arcvideo Technology Co., Ltd.",dhkj,科创板,SSE,CNY,L,20191211,,N
4508,688041.SH,688041,海光信息,天津,半导体,海光信息技术股份有限公司,"Hygon Information Technology Co., Ltd.",hgxx,科创板,SSE,CNY,L,20220812,,N
4509,688045.SH,688045,必易微,深圳,半导体,深圳市必易微电子股份有限公司,"Shenzhen Kiwi Instruments Co., Ltd.",byw,科创板,SSE,CNY,L,20220526,,N
4510,688046.SH,688046,药康生物,江苏,生物制药,江苏集萃药康生物科技股份有限公司,"GemPharmatech Co., Ltd.",yksw,科创板,SSE,CNY,L,20220425,,N
4511,688047.SH,688047,龙芯中科,北京,半导体,龙芯中科技术股份有限公司,Loongson Technology Corporation Limited,lxzk,科创板,SSE,CNY,L,20220624,,N
4512,688048.SH,688048,长光华芯,江苏,半导体,苏州长光华芯光电技术股份有限公司,"Suzhou Everbright Photonics Co., Ltd.",cghx,科创板,SSE,CNY,L,20220401,,N
4513,688049.SH,688049,炬芯科技,广东,半导体,炬芯科技股份有限公司,"Actions Technology Co., Ltd.",jxkj,科创板,SSE,CNY,L,20211129,,N
4514,688050.SH,688050,爱博医疗,北京,医疗保健,爱博诺德(北京)医疗科技股份有限公司,"Eyebright Medical Technology (Beijing) Co., Ltd.",abyl,科创板,SSE,CNY,L,20200729,,H
4515,688051.SH,688051,佳华科技,北京,软件服务,罗克佳华科技集团股份有限公司,"Rockontrol Technology Group Co.,Ltd.",jhkj,科创板,SSE,CNY,L,20200320,,N
4516,688052.SH,688052,纳芯微,江苏,半导体,苏州纳芯微电子股份有限公司,"Suzhou Novosense Microelectronics Co., Ltd.",nxw,科创板,SSE,CNY,L,20220422,,N
4517,688053.SH,688053,思科瑞,四川,元器件,成都思科瑞微电子股份有限公司,"Chengdu Screen Micro-Electronics Co.,Ltd.",skr,科创板,SSE,CNY,L,20220708,,N
4518,688055.SH,688055,龙腾光电,江苏,元器件,昆山龙腾光电股份有限公司,"Infovision Optoelectronics( Kunshan) Co., Ltd.",ltgd,科创板,SSE,CNY,L,20200817,,H
4519,688056.SH,688056,莱伯泰科,北京,电器仪表,北京莱伯泰科仪器股份有限公司,"Beijing LabTech Instruments Co., Ltd.",lbtk,科创板,SSE,CNY,L,20200902,,N
4520,688057.SH,688057,金达莱,江西,环境保护,江西金达莱环保股份有限公司,Jiangxi Jdl Environmental Protection Co. Ltd.,jdl,科创板,SSE,CNY,L,20201111,,N
4521,688058.SH,688058,宝兰德,北京,软件服务,北京宝兰德软件股份有限公司,Beijing Baolande Software Corporation.,bld,科创板,SSE,CNY,L,20191101,,N
4522,688059.SH,688059,华锐精密,湖南,机械基件,株洲华锐精密工具股份有限公司,"Zhuzhou Huarui Precision Cutting Tools.Co.,Ltd",hrjm,科创板,SSE,CNY,L,20210208,,H
4523,688060.SH,688060,云涌科技,江苏,软件服务,江苏云涌电子科技股份有限公司,"Jiangsu Yunyong Electronics and Technology Co.,Ltd",yykj,科创板,SSE,CNY,L,20200710,,N
4524,688061.SH,688061,灿瑞科技,上海,半导体,上海灿瑞科技股份有限公司,"Shanghai Orient-Chip Technology Co.,Ltd.",crkj,科创板,SSE,CNY,L,20221018,,N
4525,688062.SH,688062,迈威生物-U,上海,生物制药,迈威(上海)生物科技股份有限公司,"Mabwell (Shanghai) Bioscience Co., Ltd.",mwsw,科创板,SSE,CNY,L,20220118,,H
4526,688063.SH,688063,派能科技,上海,电气设备,上海派能能源科技股份有限公司,"Pylon Technologies Co., Ltd.",pnkj,科创板,SSE,CNY,L,20201230,,H
4527,688065.SH,688065,凯赛生物,上海,化工原料,上海凯赛生物技术股份有限公司,Cathay Biotech Inc.,kssw,科创板,SSE,CNY,L,20200812,,H
4528,688066.SH,688066,航天宏图,北京,软件服务,航天宏图信息技术股份有限公司,"Piesat Information Technology Co., Ltd.",htht,科创板,SSE,CNY,L,20190722,,H
4529,688067.SH,688067,爱威科技,湖南,医疗保健,爱威科技股份有限公司,"Ave Science&Technology Co.,Ltd.",awkj,科创板,SSE,CNY,L,20210616,,N
4530,688068.SH,688068,热景生物,北京,医疗保健,北京热景生物技术股份有限公司,"Beijing Hotgen Biotech Co.,Ltd",rjsw,科创板,SSE,CNY,L,20190930,,H
4531,688069.SH,688069,德林海,江苏,环境保护,无锡德林海环保科技股份有限公司,"Wuxi Delinhai Environmental Technology Co., Ltd",dlh,科创板,SSE,CNY,L,20200722,,N
4532,688070.SH,688070,纵横股份,四川,航空,成都纵横自动化技术股份有限公司,"Chengdu Jouav Automation Tech Co.,Ltd",zhgf,科创板,SSE,CNY,L,20210210,,N
4533,688071.SH,688071,华依科技,上海,专用机械,上海华依科技集团股份有限公司,"Shanghai W-Ibeda High Tech.Group Co., Ltd.",hykj,科创板,SSE,CNY,L,20210729,,N
4534,688072.SH,688072,拓荆科技,辽宁,半导体,拓荆科技股份有限公司,Piotech Inc.,tjkj,科创板,SSE,CNY,L,20220420,,N
4535,688073.SH,688073,毕得医药,上海,化学制药,上海毕得医药科技股份有限公司,"Bide Pharmatech Co., Ltd.",bdyy,科创板,SSE,CNY,L,20221011,,N
